0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
GSTM4,4.93,3.92,5.62,19.02,8.43,8.42,9.54,4.16,13.63,4.21,7.99,6.55,7.5,5.0,7.88,11.83,7.67,13.58,13.92,13.72,4.77,3.02,0.0,4.01,5.09,40.5,6.22,2.17,1.68,3.49,8.47,1.33,0.0,0.0,0.0,0.0,0.0,0.0,7.88,9.56,10.21,7.42
ZBTB5,3.94,4.89,3.6,3.9,3.3,5.04,2.46,4.41,6.54,6.46,4.17,4.75,4.63,2.79,4.18,5.56,4.22,5.48,5.52,5.87,5.74,6.19,0.0,6.57,7.42,13.06,2.34,6.12,3.21,18.12,19.81,17.36,0.0,38.26,47.89,55.59,53.45,57.33,5.75,4.78,6.3,5.08
IL12A,0.0,0.16,0.46,0.0,0.0,0.6,1.75,0.64,0.0,1.46,0.32,0.41,0.44,0.2,0.36,0.88,0.27,0.37,0.5,0.81,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.39,0.0,1.17,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.54,2.04,1.34,0.69
SOX14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTPB,0.0,0.22,0.0,0.0,0.0,0.2,0.0,0.04,0.48,0.46,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.17,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0
MAT2A,159.29,181.01,149.45,110.67,125.98,191.73,122.57,184.66,127.25,141.89,190.63,163.77,212.82,208.0,198.08,202.73,186.96,185.65,180.51,182.46,127.7,102.43,0.0,140.47,126.28,120.27,111.45,111.67,110.54,141.13,129.17,149.28,0.0,58.15,64.24,138.45,150.03,111.98,314.48,356.85,363.5,127.95
PLA2G4F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
SPRY3,0.15,0.19,0.15,0.33,0.33,0.35,0.08,0.15,0.18,0.11,0.12,0.25,0.14,0.07,0.31,0.16,0.21,0.28,0.24,0.25,0.09,0.23,0.0,0.09,0.18,0.0,0.84,0.1,0.55,0.2,0.4,0.3,0.0,0.0,0.94,0.0,0.0,0.0,0.35,0.33,0.39,0.27
JMJD7-PLA2G4B,0.16,0.86,0.52,0.51,1.63,0.71,0.18,0.54,1.34,0.38,0.53,0.37,0.67,1.25,2.06,0.95,0.34,0.26,0.56,1.13,1.04,0.65,0.0,0.88,1.29,0.0,0.0,0.24,0.0,1.5,0.87,1.62,0.0,2.31,0.0,0.0,0.16,0.0,0.34,0.04,0.51,0.59
E2F6,15.28,13.86,12.4,14.12,15.46,14.69,10.95,13.58,12.37,10.22,11.31,12.85,14.97,14.46,15.95,17.57,15.21,14.27,13.16,12.39,12.34,12.1,0.0,14.19,12.14,34.73,11.67,17.9,11.61,20.34,22.56,32.44,0.0,29.98,46.86,82.62,114.95,115.23,12.52,13.14,15.14,12.21
COL4A3,1.02,0.49,1.85,0.0,0.39,0.91,1.59,0.48,1.58,1.11,0.72,0.84,0.64,0.85,1.77,1.22,1.24,1.79,1.73,2.7,0.64,0.26,0.0,0.91,1.12,0.0,0.81,0.85,2.92,1.91,1.33,2.94,0.0,0.47,5.29,1.36,2.62,0.0,4.39,2.72,3.22,1.09
MECP2,13.69,6.6,6.44,29.83,8.13,7.29,15.96,4.84,11.13,8.59,6.23,7.72,8.06,10.89,4.3,21.45,6.37,17.86,6.99,8.82,7.14,7.36,0.0,10.2,7.63,13.67,2.01,4.5,7.42,22.45,29.67,33.89,0.0,52.18,73.33,55.23,72.95,29.41,11.65,8.97,9.65,9.24
AR,3.67,2.97,3.15,1.97,2.95,3.62,2.52,2.64,1.42,1.78,2.91,2.71,3.21,3.36,2.91,3.78,2.76,4.28,3.44,5.51,2.84,4.72,0.0,3.24,3.47,5.66,1.22,2.52,2.2,3.36,2.79,3.54,0.0,0.83,2.9,5.27,0.89,1.08,3.03,2.16,2.19,1.81
ATF5,42.25,37.66,46.14,53.44,29.0,38.95,21.26,21.54,89.45,96.23,24.19,31.69,27.51,26.05,21.71,42.28,24.54,18.88,15.35,23.35,46.45,44.77,0.0,30.33,38.8,48.84,1.13,11.23,13.01,16.82,11.51,18.07,0.0,22.06,13.52,33.02,42.54,40.38,44.61,31.44,40.61,81.12
CPT1C,6.84,6.87,9.76,37.23,6.14,5.14,20.22,9.35,10.71,4.19,5.97,10.17,4.57,9.64,12.1,7.72,9.93,11.05,10.73,8.63,6.38,4.89,0.0,5.73,5.52,10.17,0.0,3.21,13.11,7.19,11.52,5.46,904.99,9.7,5.36,15.01,38.4,50.77,7.84,10.1,11.4,5.81
PCSK9,1.95,0.81,1.73,7.99,0.64,0.59,0.9,0.68,2.91,3.6,1.29,1.1,1.17,0.81,1.63,2.22,1.37,3.03,3.78,4.27,1.1,0.67,0.0,2.81,1.14,0.0,0.0,0.42,0.0,1.93,0.58,0.97,0.0,0.0,0.9,0.0,0.23,0.0,4.85,2.24,3.87,2.02
IL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.31,0.0,0.8,0.0,3.27,0.0,5.93,5.29,5.37,0.44,0.31,0.0,0.0
CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.5,0.0,1.18,2.59,6.23,10.87,3.27,0.42,0.68,0.09,11.68
CXCL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.94,0.0,2.75,18.4,24.22,12.19,12.58,0.69,1.25,0.73,16.79
ADRB2,0.0,0.07,0.0,0.0,0.0,0.2,0.0,0.22,0.47,0.37,0.29,0.11,0.33,0.45,0.0,0.44,0.21,0.19,0.07,0.0,0.03,0.0,0.0,0.5,0.41,0.0,0.0,0.14,0.0,0.13,0.8,0.63,0.0,0.0,0.0,0.57,0.0,0.0,0.49,0.51,0.6,0.94
NR0B1,14.08,15.84,11.63,16.18,17.31,14.19,20.05,16.81,6.02,5.4,14.09,11.23,8.61,10.82,13.16,14.53,15.58,24.79,23.62,19.19,7.08,15.79,0.0,7.87,8.97,15.75,14.85,15.08,13.73,5.51,11.98,7.46,0.0,4.42,6.49,7.8,13.6,14.74,11.41,14.1,11.74,6.79
UMOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIN3A,17.27,15.95,19.91,15.68,9.16,16.14,7.15,10.31,20.64,20.56,12.53,14.4,20.53,23.21,13.15,18.64,15.12,15.42,14.1,18.61,18.79,21.71,0.0,22.22,19.51,35.22,3.25,6.27,9.96,57.75,87.33,66.15,0.0,181.06,188.98,205.51,168.65,198.58,24.45,19.1,21.96,18.67
RNASE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTAFR,0.48,0.5,0.95,0.0,0.17,0.63,1.58,1.29,4.47,7.12,0.76,0.9,0.86,0.23,0.79,0.49,0.21,0.67,0.36,1.08,0.93,0.53,0.0,0.0,1.5,0.0,0.0,1.9,0.0,1.57,0.69,1.22,0.0,0.32,0.0,6.63,6.71,14.78,1.12,0.35,0.63,4.55
CXCL8,3.65,6.69,13.44,1.96,6.05,5.55,14.4,7.87,273.15,209.36,5.28,3.02,3.47,5.73,2.38,3.56,3.59,2.52,2.51,1.7,7.31,7.19,0.0,8.12,6.93,7.12,119.07,80.2,99.97,242.32,340.32,316.4,0.0,480.37,638.66,297.85,362.43,331.0,1.4,2.23,1.08,299.3
SPRR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEB2,1.01,0.6,1.63,10.19,0.19,1.39,0.22,1.59,2.32,2.09,1.05,0.82,1.23,3.79,0.9,0.61,0.94,1.05,0.69,0.71,1.45,1.58,0.0,0.8,2.14,5.72,2.09,3.83,4.65,5.01,18.69,8.46,0.0,20.74,38.9,12.9,12.81,9.0,1.04,0.89,0.74,2.76
GJB1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,1.18,0.0,0.0,0.0,0.0
GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASN,45.62,36.78,32.57,25.31,14.55,31.09,36.74,32.23,74.86,89.07,28.32,41.14,43.89,30.54,41.09,71.34,40.39,59.51,47.23,70.77,31.32,39.51,191.56,52.07,66.49,123.34,7.66,5.24,1.47,74.1,50.29,65.35,0.0,48.39,33.37,24.26,21.54,15.23,70.47,31.7,58.8,46.74
MT1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.0,0.0,0.1,0.22,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT10B,0.47,0.56,0.25,0.0,0.0,0.22,0.4,0.22,0.0,0.8,0.23,0.56,0.46,0.27,0.08,0.61,0.97,0.25,0.27,0.28,0.42,0.82,0.0,0.5,0.73,0.0,0.0,0.27,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.81,0.47,0.11,0.47,0.48
REPS2,1.36,0.46,0.47,0.76,0.54,0.49,1.71,1.21,2.62,0.45,1.43,1.21,1.11,2.05,0.51,0.51,0.38,0.75,0.73,1.01,1.84,0.36,0.0,1.68,3.15,0.0,0.14,0.77,1.28,0.64,0.58,0.21,0.0,15.43,0.36,0.62,0.19,0.23,0.38,1.24,0.83,0.31
ITGAM,3.48,0.75,0.87,0.0,0.0,1.23,0.3,0.67,3.58,2.19,0.34,2.31,0.54,1.05,1.26,1.53,1.1,1.05,0.56,0.1,2.55,1.69,0.0,1.48,1.42,0.0,0.46,0.0,0.0,6.77,12.41,4.61,0.0,26.92,40.59,132.55,133.17,113.6,1.47,1.9,1.59,2.54
S100G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,290.52,342.01,336.24,234.36,279.09,258.71,222.65,240.4,436.1,364.83,237.38,243.66,227.36,231.33,265.35,259.8,232.17,360.43,404.03,324.6,276.42,257.85,1082.01,230.29,194.92,167.2,378.36,443.27,541.88,263.5,308.56,279.39,0.0,181.35,148.3,17.99,11.67,20.49,275.34,380.53,332.91,479.3
BRD3,5.95,5.92,6.28,15.62,3.9,7.2,5.71,5.47,6.53,7.76,4.86,6.13,8.35,8.97,6.68,11.93,6.48,6.42,5.64,11.6,7.38,8.52,0.0,11.23,12.82,17.63,0.96,6.29,4.19,10.27,21.27,12.42,0.0,15.59,6.01,4.64,3.89,5.92,9.23,6.07,8.31,5.86
KLF13,36.96,22.58,35.53,20.77,32.17,28.01,36.04,28.71,28.31,25.98,26.19,30.32,23.25,15.07,29.77,19.21,29.24,35.92,23.63,25.51,23.27,20.42,0.0,58.27,37.06,27.5,26.14,29.96,24.71,22.09,13.75,32.03,3086.5,3.35,7.86,2.54,5.12,5.27,25.88,18.56,17.61,22.76
GYPA,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP6,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.38,2.4,4.04,0.0,0.0,0.0,0.47,0.61,0.46,0.22,0.64,0.0,0.36,0.34,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.82,0.0,0.78
GABARAP,551.33,540.27,491.25,570.43,626.01,525.27,758.11,592.05,358.87,375.59,587.53,553.89,465.5,448.16,587.69,450.29,553.9,603.31,669.42,585.41,506.41,498.85,0.0,560.86,504.31,299.08,771.66,777.62,646.87,364.79,342.87,339.69,0.0,197.6,176.25,622.24,906.94,605.06,344.24,396.76,362.51,428.67
CDK1,11.87,18.71,12.66,29.25,21.0,22.07,30.9,29.85,39.55,32.51,29.86,56.16,67.54,92.5,145.89,101.36,121.99,65.4,77.0,46.47,13.38,11.31,0.0,11.48,10.91,17.74,29.57,29.04,69.17,23.08,20.56,18.44,0.0,3.52,7.35,4.68,2.45,3.22,50.32,64.92,55.11,35.82
NFRKB,3.46,3.19,2.81,7.29,7.27,5.68,3.92,3.64,4.09,4.81,4.16,3.8,5.37,3.58,4.51,6.39,3.9,4.12,3.76,5.01,4.07,4.02,0.0,5.48,6.31,15.88,0.0,2.63,0.49,6.18,4.17,7.41,0.0,8.64,6.13,3.05,2.05,3.04,5.12,4.74,5.26,2.74
FABP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
FOS,1.07,1.25,0.23,5.86,2.28,1.08,2.26,0.62,1.35,0.31,1.06,1.87,1.86,1.95,0.61,3.86,0.91,2.17,1.19,2.05,1.46,9.97,0.0,2.48,2.85,0.0,6.46,6.75,5.28,426.77,649.96,578.36,0.0,780.34,743.74,473.17,427.34,499.28,1.87,1.29,1.42,0.7
SMAD1,8.25,4.7,7.77,3.87,4.88,5.13,3.0,4.18,8.68,10.42,5.14,4.95,6.87,6.39,6.14,8.74,4.79,5.99,4.97,7.35,5.48,9.69,0.0,5.21,6.18,7.53,21.57,7.54,6.36,11.78,9.78,21.35,0.0,10.24,11.89,4.44,1.69,0.6,8.63,7.99,8.46,8.47
CST5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0
SP7,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.54,0.1,0.0,0.11,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.01,0.1,0.0,0.0
MGMT,12.52,13.4,7.54,13.0,18.5,8.07,9.18,9.69,4.78,4.92,8.67,8.66,8.3,3.81,11.29,7.77,11.04,10.69,9.71,10.14,10.49,8.42,0.0,14.54,10.0,0.0,3.73,3.54,0.0,3.89,1.55,2.76,0.0,5.26,0.0,0.0,0.0,0.0,7.71,7.26,7.96,5.16
CD14,24.23,19.97,24.23,30.9,23.22,22.58,20.2,17.15,20.66,11.88,14.42,19.69,16.79,5.09,18.97,13.95,15.79,14.89,17.26,16.16,23.78,27.76,0.0,13.93,22.65,12.36,4.89,15.72,13.46,9.56,4.0,3.81,0.0,4.46,14.39,9.13,9.76,13.81,14.64,9.98,12.35,12.19
KRT4,2.31,2.41,2.51,6.92,0.76,2.55,1.18,2.56,0.0,0.0,2.66,2.88,2.94,2.46,3.31,1.8,3.2,4.0,3.44,3.26,2.89,1.2,0.0,3.39,2.47,50.04,0.0,1.03,1.42,1.1,1.32,2.49,0.0,0.0,0.0,0.0,0.0,1.01,0.23,0.22,0.58,0.0
NPAS2,20.09,27.55,36.84,36.18,22.46,25.22,14.94,21.9,21.23,16.07,21.58,14.13,16.19,16.37,21.75,39.15,15.08,16.72,12.09,15.98,31.01,44.93,0.0,22.52,41.78,74.2,17.26,4.0,12.08,56.99,61.57,83.9,0.0,78.16,91.11,5.69,4.78,0.47,12.44,8.99,10.14,11.58
KISS1,0.0,0.4,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.17,0.0,0.0,0.0,0.68,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,7.89,0.0,8.66,26.6,27.1,0.08,0.0,0.0,0.0
PA2G4,132.85,130.82,144.93,143.19,99.81,125.39,119.41,109.1,102.91,111.11,104.98,136.02,131.49,244.53,107.47,179.93,130.11,81.48,82.44,97.87,141.34,149.36,0.0,117.27,125.64,48.56,103.21,164.47,149.35,71.1,45.02,67.74,0.0,26.82,27.04,19.39,30.21,16.06,91.28,88.48,94.4,97.82
PFKFB3,68.64,58.37,59.13,61.21,33.87,50.61,31.76,47.72,52.77,74.8,39.75,53.58,53.9,41.74,36.04,72.26,46.72,44.51,37.68,57.83,127.18,131.38,0.0,89.6,100.14,125.89,14.55,21.78,22.71,65.04,54.66,83.38,0.0,32.88,16.46,24.0,20.89,13.92,60.76,40.9,58.09,45.61
CDH2,17.41,15.8,19.81,39.09,12.78,18.48,12.92,13.39,28.69,36.47,14.24,17.97,23.17,21.73,17.47,17.86,17.39,18.66,18.34,24.43,20.04,17.17,0.0,20.59,22.82,55.96,11.24,12.27,15.5,16.41,12.99,18.16,0.0,6.56,3.83,2.99,2.0,3.81,15.79,13.17,14.47,28.38
STAT2,7.63,7.29,6.41,7.53,5.6,8.15,8.02,7.67,60.07,47.53,11.07,7.57,11.15,5.52,8.35,11.04,7.75,13.66,11.51,11.11,7.6,6.31,0.0,4.9,7.01,13.99,6.46,6.22,2.32,8.45,8.5,7.63,161.89,1.94,1.75,2.81,1.12,3.55,148.36,162.11,187.81,52.04
HSPA4,55.99,82.57,77.26,102.02,76.17,78.31,94.16,98.57,98.15,85.63,93.28,88.57,85.59,128.54,80.87,77.24,95.05,82.59,79.05,88.18,69.92,69.63,0.0,115.56,86.55,116.65,102.69,99.97,72.52,144.49,158.92,117.8,0.0,194.11,205.6,258.19,296.82,296.73,76.04,90.82,74.72,99.38
FOXA3,0.59,0.07,0.0,0.0,0.72,0.33,0.0,0.2,0.43,0.2,0.28,0.2,0.31,0.33,0.31,1.05,0.17,0.35,0.13,0.65,0.06,0.0,0.0,0.31,0.62,0.0,2.55,1.0,0.0,0.25,0.0,0.87,0.0,0.0,0.0,0.52,0.4,0.0,0.44,0.43,0.15,0.28
ATF7,14.36,8.7,9.55,1.76,12.54,8.98,12.46,10.7,18.4,13.36,10.69,8.07,9.87,7.3,11.74,8.75,9.86,15.97,16.71,12.88,8.4,13.54,0.0,8.66,7.7,22.01,38.72,8.0,12.88,6.88,6.65,5.21,0.0,4.78,12.15,9.35,6.26,5.31,12.92,12.34,10.31,18.02
SOCS6,24.85,20.3,26.94,34.78,14.52,26.43,16.4,19.64,23.82,20.14,24.6,19.88,23.42,21.91,18.26,24.31,18.58,21.21,19.62,24.44,24.22,23.39,0.0,32.62,24.09,36.81,30.81,34.19,39.85,46.2,35.08,50.37,0.0,33.87,39.66,26.81,21.02,24.91,13.63,12.97,13.42,16.82
FSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1D,6.23,4.81,7.82,5.17,5.79,5.41,1.39,2.82,3.82,5.07,3.5,4.87,5.74,10.72,6.16,9.85,7.16,5.49,7.19,6.78,5.89,5.9,0.0,6.05,5.32,14.9,14.48,9.55,3.68,22.89,29.94,28.03,0.0,70.88,61.3,63.5,52.24,53.04,7.63,7.62,6.28,4.39
GSTA4,3.56,5.69,4.34,11.83,9.06,6.28,9.07,8.06,2.33,2.28,8.03,8.11,8.12,8.14,8.19,5.36,9.61,11.86,11.64,10.55,5.45,2.73,0.0,3.18,2.22,0.0,11.43,7.24,16.39,2.78,7.91,2.12,0.0,0.0,0.0,0.93,1.06,0.0,6.57,8.42,7.29,3.49
ZNF160,1.98,3.26,2.01,1.63,2.35,4.19,1.49,3.33,6.43,6.94,4.24,4.6,4.62,6.09,6.21,5.05,3.37,6.82,6.21,4.26,2.39,1.86,0.0,4.57,2.14,3.97,3.55,1.65,0.6,3.35,7.9,8.2,0.0,4.14,14.65,6.01,7.05,6.35,6.35,7.95,7.54,5.57
HAS2,0.71,0.63,0.79,0.0,0.56,1.06,0.17,0.51,0.95,1.63,0.84,0.69,0.8,0.73,0.85,0.67,1.08,0.81,0.9,1.06,1.17,0.5,0.0,1.01,0.97,1.32,0.78,1.75,1.48,4.19,5.82,8.67,0.0,13.03,16.13,8.05,11.57,11.79,1.94,2.44,2.09,1.2
PLAC1,2.12,0.35,0.54,0.0,1.49,0.3,1.36,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.46,0.0,0.44,0.0,0.0,0.0,0.5,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.18,0.0
S1PR1,0.43,0.48,0.37,0.0,0.46,0.6,1.52,0.65,0.0,0.8,0.34,0.59,0.22,0.55,0.28,0.21,0.43,1.13,0.66,1.34,0.38,0.99,0.0,0.11,1.31,4.41,0.0,0.18,0.0,0.17,1.34,0.0,0.0,1.02,0.0,0.0,0.59,1.64,1.75,1.26,1.77,0.71
SOX7,0.09,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.07,0.0
ALK,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
INSR,2.26,0.98,1.84,0.34,1.6,1.78,0.65,1.41,1.73,1.66,0.98,1.47,1.8,1.22,1.0,1.41,1.56,1.41,1.53,3.12,1.95,1.67,0.0,2.23,2.21,0.0,1.09,0.72,0.28,3.33,7.84,11.29,0.0,13.62,14.67,2.82,1.01,7.19,1.11,0.92,1.14,0.75
FUT3,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.5,4.13,0.91,0.07,0.0,0.05,0.05
PRKCE,2.09,2.3,2.29,7.38,0.89,1.9,1.15,2.19,5.27,5.62,1.55,3.06,3.05,4.22,2.36,4.68,2.76,2.62,1.69,2.94,3.36,3.45,0.0,1.14,1.51,4.82,2.16,1.84,0.0,10.59,5.12,10.14,0.0,15.54,7.41,4.55,6.47,4.98,4.29,3.26,4.7,3.2
SOCS5,13.28,14.55,15.74,13.44,17.0,17.74,16.2,17.19,22.17,15.92,16.36,13.48,18.28,16.33,10.3,12.31,11.1,14.43,13.36,14.28,19.13,13.5,0.0,15.32,15.61,19.86,22.3,35.77,33.68,22.11,23.89,28.5,0.0,22.31,22.07,34.27,32.58,35.85,22.56,22.12,21.07,19.84
JUNB,20.75,17.48,22.09,36.54,17.19,14.66,8.74,9.87,66.47,67.11,11.62,10.69,8.75,6.78,8.96,15.92,7.58,7.11,6.17,9.28,80.23,152.29,0.0,50.03,54.7,104.6,75.55,53.24,84.42,220.98,375.23,286.63,298.6,721.48,578.68,547.82,497.1,663.1,40.94,22.37,38.63,70.11
UGT2B7,0.0,0.2,0.0,0.0,0.0,0.05,1.15,0.0,1.05,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.0,0.29,0.74,0.19,0.17,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
PGAM1,278.76,257.67,298.87,328.77,293.83,275.4,223.04,274.88,428.73,417.85,266.77,305.33,293.68,154.54,303.23,251.36,314.29,276.46,283.51,306.46,264.96,317.73,0.0,291.67,287.56,214.01,115.88,163.36,136.11,169.74,167.3,114.62,0.0,26.76,34.31,18.51,24.05,36.02,665.79,641.62,685.85,446.33
