0,1,2,3,4,5,6,7,8,9,10
COL4A3,0.14,0.1,0.34,0.46,0.57,0.48,2.33,0.37,2.43,0.05
MECP2,5.28,4.3,9.88,6.23,9.42,7.21,12.87,10.09,11.38,8.88
AR,13.66,17.62,15.56,11.05,16.72,3.97,6.77,4.87,10.58,10.91
ATF5,154.47,357.19,25.06,129.24,179.17,23.36,426.22,202.84,43.92,9.02
CPT1C,0.18,0.14,2.42,2.51,1.0,0.77,2.15,3.73,3.76,0.5
PCSK9,4.41,3.19,8.99,5.65,6.82,1.84,3.24,12.93,2.53,10.58
IL13,0.0,0.12,0.0,0.24,0.07,0.0,0.22,0.0,0.0,0.16
CXCL10,6.47,0.84,36.13,191.12,45.78,8.15,52.31,12.26,2.52,51.56
CXCL11,0.11,0.05,1.7,10.1,2.36,0.04,2.91,0.51,0.19,2.7
ADRB2,1.82,1.92,3.29,0.74,1.29,0.57,1.01,0.65,0.69,4.63
NR0B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
UMOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIN3A,4.99,2.49,6.17,4.32,4.72,4.94,5.66,7.7,8.92,5.02
RNASE2,0.0,0.0,0.12,1.32,0.0,1.54,0.38,0.95,0.0,0.0
PTAFR,1.24,0.51,2.39,3.41,1.58,0.76,2.41,5.37,1.91,1.07
CXCL8,12.95,3.05,25.01,7.92,7.74,2.26,120.27,68.47,48.35,1.45
SPRR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEB2,4.66,3.35,4.82,7.56,6.89,1.51,8.56,7.41,8.05,1.51
GJB1,94.77,123.23,133.03,104.18,106.8,148.13,77.47,109.82,24.82,137.46
GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
FASN,47.61,91.08,57.17,134.22,298.28,77.98,41.8,157.1,13.8,58.94
MT1E,517.77,1069.16,330.48,571.91,1036.36,165.84,878.41,499.2,1210.03,123.51
ONECUT1,7.02,7.48,11.4,8.53,9.0,2.64,8.77,10.39,9.02,10.68
WNT10B,0.0,0.0,1.04,0.51,0.99,0.0,0.72,0.27,1.53,0.12
REPS2,4.31,4.4,5.4,6.26,4.87,5.01,2.61,3.75,2.73,6.45
ITGAM,0.49,0.06,2.51,4.79,0.57,0.75,3.55,2.52,1.82,0.83
S100G,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0
TM4SF1,24.47,11.53,91.15,23.35,27.44,122.29,47.48,83.42,67.24,23.27
BRD3,2.8,2.88,5.59,6.99,6.34,4.34,5.44,9.52,6.66,4.47
KLF13,2.26,3.92,6.95,8.52,8.64,4.87,3.12,11.58,2.69,4.61
GYPA,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
FABP6,0.0,0.0,0.0,0.28,0.0,11.53,0.0,0.28,0.0,1.27
GABARAP,298.58,279.8,312.73,462.63,365.25,771.81,461.25,370.82,313.29,352.66
CDK1,0.21,0.04,1.93,1.24,0.97,2.31,0.77,13.2,0.64,8.43
NFRKB,3.21,2.26,3.79,4.11,4.64,2.15,3.25,3.43,3.98,3.21
FABP4,3.49,0.53,11.46,8.33,6.81,0.15,80.05,68.91,19.28,79.8
FOS,99.53,242.97,68.73,114.26,102.85,33.19,143.89,15.46,122.02,43.11
SMAD1,2.93,3.75,5.61,3.43,5.07,3.74,3.33,4.62,2.49,3.71
CST5,0.0,0.0,0.0,0.87,1.15,0.39,0.36,0.0,0.0,0.0
EMX2,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05
SP7,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.09,0.0,0.02
MGMT,61.66,71.99,26.63,38.2,40.43,31.97,32.43,25.56,21.32,29.08
CD14,225.52,293.14,111.65,226.28,153.49,33.26,273.77,108.33,229.83,163.7
KRT4,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.2,0.0
NPAS2,1.04,1.53,6.11,2.68,2.89,9.37,5.1,13.92,2.62,6.39
KISS1,0.67,0.85,5.1,4.25,0.97,1.34,1.16,2.07,1.43,6.89
PA2G4,18.66,18.27,40.3,37.39,33.55,43.14,46.94,72.41,41.91,51.13
PFKFB3,7.93,6.59,10.41,5.95,10.27,2.36,14.24,15.01,14.18,8.27
CDH2,7.99,7.26,15.33,8.72,8.86,10.47,6.75,14.82,3.93,11.87
STAT2,37.23,24.56,32.83,93.17,66.96,14.95,44.0,23.26,49.63,39.29
HSPA4,38.26,28.28,67.41,55.86,39.38,41.23,59.98,79.62,58.93,201.25
FOXA3,15.43,21.07,17.18,18.43,38.73,14.22,14.65,31.12,9.26,6.58
ATF7,5.59,4.42,5.46,7.28,3.13,5.03,5.67,7.71,5.95,6.66
SOCS6,6.57,4.27,2.86,3.18,3.09,3.12,2.28,3.12,2.92,2.84
FSHR,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1D,2.16,1.63,2.09,2.29,1.49,3.57,1.88,3.18,1.28,2.78
GSTA4,7.55,11.94,15.76,18.08,14.98,85.84,11.78,12.49,4.15,37.89
ZNF160,3.71,2.85,3.76,9.38,5.91,4.05,6.39,4.37,7.5,1.49
HAS2,0.62,0.3,1.03,0.31,1.43,0.0,5.14,0.22,1.65,0.16
PLAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
S1PR1,3.23,3.7,4.44,3.97,4.73,4.92,5.57,3.76,3.35,5.85
SOX7,0.4,2.91,0.92,1.03,0.67,0.54,1.27,1.64,0.76,0.5
ALK,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.05,0.0
INSR,12.44,9.89,15.32,15.56,13.14,12.22,11.04,12.51,17.26,19.81
FUT3,1.58,0.25,1.11,0.45,0.96,0.42,2.51,0.28,5.93,1.04
PRKCE,1.18,1.87,1.41,1.52,1.35,1.14,4.36,2.18,0.62,1.23
SOCS5,1.04,0.53,2.24,1.34,1.6,1.91,1.68,3.49,1.7,1.69
JUNB,86.48,81.57,96.93,55.24,77.71,36.81,240.19,72.56,104.48,69.67
UGT2B7,288.52,384.19,168.33,241.31,263.41,2.22,162.22,89.85,135.0,33.72
PGAM1,18.37,25.31,41.26,38.7,34.34,140.5,40.5,36.92,7.9,50.94
KRT19,6.1,3.04,16.36,8.9,7.93,0.23,34.02,0.85,77.33,0.0
KRT15,0.0,0.0,0.09,0.0,0.62,0.27,0.48,0.0,3.67,0.0
KRT38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT1,8.64,8.02,3.97,9.54,9.58,3.09,3.92,2.13,4.02,9.78
KRT20,0.0,0.0,0.04,0.0,0.04,1.39,0.0,1.22,0.0,0.0
KRT27,0.36,0.0,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.0
ASXL1,14.95,12.6,13.26,14.95,13.66,9.86,12.4,18.45,21.06,17.12
HOPX,0.89,0.79,6.46,4.25,2.26,1.03,7.3,4.21,5.01,3.48
PTGER4,0.62,0.14,1.59,1.28,1.07,0.74,1.37,0.56,0.51,2.08
BCL2L1,21.03,16.72,34.74,28.28,24.72,59.7,41.35,45.4,35.38,37.77
FGG,2713.66,2227.94,4380.99,2208.17,2293.96,1949.68,3364.18,2146.19,768.73,1061.39
FGB,3699.78,2926.91,4367.36,2768.28,2734.88,1819.49,4006.85,2203.75,1279.85,1313.04
CXXC5,16.85,33.29,38.17,33.01,38.02,33.42,30.82,76.37,26.72,45.71
PIK3CD,1.22,0.31,4.36,6.5,3.71,0.53,3.82,2.42,4.05,1.33
PTCRA,0.09,0.34,0.68,0.12,0.38,0.29,0.24,1.27,0.0,0.0
HDAC3,18.53,19.85,21.76,23.97,25.27,31.11,19.88,28.83,13.92,37.72
LGALS4,27.12,49.01,303.93,174.32,144.37,179.62,130.11,44.1,120.72,301.91
BCL2,0.48,0.16,1.73,1.03,1.16,0.37,2.05,0.62,1.51,1.36
CTPS1,11.18,24.22,11.21,14.93,18.7,11.63,11.68,12.57,9.01,6.76
MLLT3,0.47,1.31,1.99,2.93,1.56,1.12,4.19,5.0,2.1,1.8
RRM2,0.53,0.62,4.87,3.13,1.57,5.87,2.38,26.06,0.98,23.97
IFNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN,13.33,9.19,22.36,16.14,11.68,20.38,25.48,16.9,15.96,19.93
PRNP,16.17,10.58,29.19,21.16,19.05,22.96,25.37,9.5,28.95,21.95
ZNF217,2.06,1.14,4.75,2.71,1.75,4.26,4.48,4.43,2.9,3.73
KLF11,8.22,3.48,5.41,5.36,5.69,3.81,7.7,7.63,3.12,2.78
SMN1,9.44,10.23,18.75,17.59,11.41,8.26,16.16,17.26,13.44,24.28
EIF2AK3,2.41,2.46,8.51,8.0,5.75,7.54,5.91,2.76,5.45,4.68
CCL11,0.61,0.0,0.63,0.0,0.0,0.0,2.84,4.01,0.81,0.59
PRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID4,1.72,0.28,5.45,4.29,3.1,0.43,5.22,2.4,5.94,1.42
CEBPB,77.61,72.52,107.93,59.64,97.02,32.37,145.03,83.05,97.64,143.88
ATOH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSG,51.39,57.08,136.86,149.84,85.28,212.43,148.32,169.61,126.99,141.01
HINFP,4.42,3.16,4.98,8.85,4.14,3.59,6.5,4.46,7.54,5.67
RCAN2,1.4,0.49,3.3,2.95,2.01,5.52,4.78,2.54,2.46,0.65
ABCG4,0.0,0.0,0.05,0.1,0.06,0.08,0.0,0.02,0.09,0.07
IL17D,0.38,0.08,0.76,0.96,0.41,3.43,0.55,7.31,0.3,6.65
ZNF24,6.45,5.96,5.68,7.77,7.08,7.07,9.05,8.47,6.81,4.68
HCFC1,5.41,4.31,6.79,7.95,8.09,9.7,7.92,17.87,7.0,9.85
RASGRP1,0.32,0.17,1.59,1.13,0.69,0.09,0.88,0.33,0.46,1.07
RAD9A,9.2,5.67,6.93,20.18,10.8,7.51,11.21,17.87,10.85,6.02
ZMAT3,4.68,1.84,3.1,8.28,3.72,6.8,6.61,3.41,5.81,4.48
CCL19,17.65,3.1,94.09,74.23,86.53,2.43,469.01,5.74,102.38,14.96
CYP7B1,4.36,3.85,5.18,1.84,4.58,3.39,5.43,4.51,1.15,2.25
RARG,0.96,0.81,4.72,3.31,3.74,2.7,3.76,2.0,4.64,0.51
SP3,4.01,3.15,6.61,5.83,3.2,2.62,4.76,3.74,2.17,3.57
MYD88,13.98,17.24,20.4,29.41,29.02,18.01,21.73,12.33,12.63,23.11
KAT5,15.0,11.16,10.74,17.88,16.15,15.1,17.68,23.65,19.32,13.0
HPSE2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.04
GRK2,10.37,7.93,20.22,32.18,22.59,16.27,26.05,28.1,35.84,12.65
RELA,20.87,13.29,23.04,25.35,28.12,32.93,31.4,26.14,26.76,19.38
1-Dec,0.37,0.44,0.17,0.37,0.0,0.47,0.0,0.26,0.0,0.05
HPSE,0.45,0.26,0.4,0.77,0.4,0.13,0.64,0.46,0.39,1.2
HSPA6,2.1,0.24,1.99,1.8,1.17,0.76,4.6,2.69,2.85,2.99
LRRN3,0.6,0.43,0.33,1.02,0.78,0.12,0.83,0.46,0.55,0.13
KDM2A,16.27,13.05,19.87,25.59,19.14,18.12,22.07,26.16,20.57,12.03
ESRRA,6.92,11.35,16.37,26.3,18.71,25.9,18.45,25.69,12.47,13.38
CKS1B,14.97,11.74,46.09,31.04,24.02,36.71,29.15,62.49,6.76,79.57
OLR1,1.07,0.47,0.42,0.22,0.1,0.17,0.81,0.52,0.57,0.29
INSM1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0
VEGFB,17.16,19.38,26.31,28.99,32.37,12.65,52.78,81.31,38.94,8.51
MST1,616.32,355.3,212.98,509.56,537.9,62.53,319.84,129.54,419.17,123.74
PC,23.4,17.39,24.89,21.09,20.52,35.96,19.21,30.4,17.31,25.28
SLC19A1,45.25,29.88,3.52,61.65,15.13,24.89,38.41,44.71,3.01,6.54
HES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT5B,7.36,5.44,7.98,12.59,7.65,11.7,8.53,8.19,7.9,7.97
CNP,8.52,7.05,14.32,22.63,14.69,35.75,18.19,24.18,9.07,20.17
JUP,14.81,17.75,28.38,25.63,19.7,50.77,22.96,33.42,20.86,18.23
HAP1,0.1,0.35,0.05,0.25,1.21,0.0,0.16,0.05,0.25,0.0
PLK3,41.64,8.26,11.1,11.64,14.65,2.8,17.58,8.92,37.8,3.88
KRT28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD34,1.15,0.4,6.36,1.7,1.76,5.68,5.43,8.44,2.04,5.75
GSTA3,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELP,0.79,1.69,2.01,2.53,1.48,0.4,3.83,1.15,1.65,0.02
EXO1,0.0,0.29,0.77,0.64,0.17,0.48,0.46,3.98,0.0,7.9
ATP2A2,15.35,17.47,20.86,15.45,17.11,31.6,17.16,30.03,13.07,30.21
CNTNAP2,0.53,1.5,0.28,0.55,0.72,8.79,0.97,1.52,0.32,1.05
DENND4A,11.32,6.71,7.5,8.73,11.79,6.09,13.25,19.03,16.94,14.99
GCSAM,0.32,0.06,0.6,0.99,0.54,0.04,0.78,0.05,0.51,0.28
LEP,0.02,0.0,0.0,0.04,0.0,0.02,0.06,0.0,0.0,0.0
HRAS,13.31,5.67,15.54,17.48,18.83,22.35,16.59,34.91,31.41,13.26
UBE2C,1.45,0.67,7.33,3.58,0.46,7.18,3.92,51.94,0.76,37.3
DSG4,0.0,0.01,0.0,0.0,0.03,0.12,0.0,0.03,0.0,0.0
DES,27.96,0.25,1.89,0.93,0.39,0.0,1.26,0.82,12.08,0.0
RAG2,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.57,0.0,0.34
TRAF6,1.59,1.03,1.88,1.9,1.53,1.68,1.99,1.47,1.64,1.4
MARCKSL1,6.59,8.27,23.21,26.69,14.35,19.74,37.96,73.81,24.83,34.41
DDIT3,21.19,11.52,12.54,23.67,17.32,56.7,36.46,30.43,28.87,10.17
NPPA,0.52,0.36,0.49,0.3,0.0,0.1,0.21,0.67,0.46,0.0
CCNE2,0.74,0.35,2.02,1.19,0.44,0.25,1.78,1.25,0.38,0.55
SMAD2,3.75,2.77,10.16,5.23,6.22,13.42,7.36,7.16,2.58,13.35
PCSK1,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.38,0.0
LPL,0.08,0.19,0.84,0.2,0.21,0.51,0.33,2.09,0.88,1.64
UCP2,4.73,2.04,18.43,28.38,12.03,4.83,25.88,30.4,15.82,20.19
FOSL1,3.21,0.47,1.45,0.4,1.15,0.22,3.52,0.77,4.75,1.07
ERCC4,0.8,0.94,1.95,2.33,2.0,0.78,2.03,4.21,1.83,3.28
PRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLXIP,8.99,7.2,9.87,16.15,15.57,14.32,17.51,14.32,24.32,4.11
NR2F1,5.94,5.85,7.94,17.06,7.29,3.47,18.39,11.5,19.05,7.49
RUVBL1,4.25,5.61,12.34,6.02,7.5,8.28,8.25,11.08,4.44,13.27
SFN,0.06,0.0,6.64,0.19,0.78,1.17,0.37,8.47,1.33,0.86
ETV4,1.05,0.82,3.02,2.63,2.21,1.05,3.34,40.44,2.45,0.17
NUPR1,26.44,36.98,40.4,51.79,25.69,4.72,33.91,67.03,22.13,29.72
YES1,6.22,6.72,5.06,6.53,5.52,4.68,4.54,8.11,3.67,3.36
FOXG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0
SPHK1,2.5,0.75,7.25,4.9,3.98,25.51,6.64,39.68,11.02,0.42
BNIP3,25.54,41.58,43.63,32.08,30.11,218.24,26.87,26.3,16.39,60.67
HSD11B2,1.21,2.37,2.06,2.15,2.53,3.73,2.49,2.16,0.97,3.44
FOXL1,0.0,0.0,0.49,0.16,0.08,0.22,0.08,0.19,0.42,0.15
FOXC2,0.24,0.12,0.21,0.31,0.08,0.2,0.25,0.38,0.09,0.2
BDNF,0.24,0.03,0.03,0.02,0.02,0.02,0.21,0.15,0.07,0.13
CDK5R1,0.11,0.03,0.25,0.51,0.21,0.82,0.16,0.19,0.07,0.18
GRIN1,0.0,0.0,0.0,0.07,0.0,0.17,0.21,0.04,0.06,0.0
SOX11,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.04,0.01,0.01
TYMS,3.67,2.48,7.22,4.8,5.95,11.28,6.66,22.15,2.01,22.64
FUT2,0.22,0.05,1.69,0.84,0.27,4.37,1.4,0.32,0.54,0.87
MTHFR,6.11,4.87,3.18,6.16,4.16,1.87,4.36,4.75,6.6,2.03
DEAF1,6.71,6.47,5.38,11.4,8.19,14.28,11.55,16.84,12.33,7.67
IFNW1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULK1,16.61,12.0,8.0,16.85,16.28,22.59,11.43,20.04,12.02,8.06
RPS6KA3,4.72,4.44,10.89,5.43,5.45,11.2,5.21,13.2,5.23,21.8
TOP3A,2.39,2.17,2.98,4.21,3.37,5.52,3.93,4.55,7.03,3.96
HIC1,0.7,1.3,3.69,4.16,2.15,1.35,5.07,2.02,5.2,3.02
PAWR,33.85,25.35,17.87,27.64,27.32,9.82,29.93,42.19,44.28,14.51
TGIF1,22.27,21.42,26.29,29.83,16.57,23.72,22.68,16.0,30.65,23.69
CD19,0.0,0.0,0.79,2.92,2.04,0.78,2.41,0.35,0.43,0.44
NR2C2,3.53,2.74,5.0,5.98,4.77,2.64,4.23,3.72,4.2,3.7
RPRM,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.0
NHLH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIDD1,5.61,5.34,6.81,11.12,8.32,7.56,6.55,12.48,9.38,6.15
JUN,140.95,77.25,52.42,46.88,47.92,28.46,108.66,27.72,77.92,54.33
PNPLA2,43.92,39.54,31.55,66.43,35.75,47.05,60.09,36.16,55.27,32.0
CD151,37.42,32.84,71.45,90.94,55.85,75.23,97.99,135.06,114.5,47.24
NDUFV2,150.16,206.98,176.79,205.77,191.82,199.77,200.71,208.68,136.18,194.15
HTR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB4,0.06,0.01,0.02,0.01,0.1,0.0,0.04,0.03,0.14,0.21
MAF,5.53,7.5,7.36,14.16,7.96,9.7,6.41,4.38,4.95,4.25
CTNNBIP1,2.64,1.96,2.61,3.24,3.7,2.97,2.82,5.63,2.14,2.74
SUZ12,2.48,2.34,3.57,3.87,3.63,3.21,2.78,7.95,4.5,2.98
THBD,3.0,0.62,3.86,3.83,2.63,0.58,7.38,3.06,3.32,1.15
ZHX2,3.5,3.51,8.61,4.82,4.99,10.96,5.53,6.02,5.92,5.82
MSC,1.56,0.56,7.6,3.69,1.74,0.92,9.57,6.81,7.04,3.09
TAF7,16.08,11.99,17.69,14.4,17.42,29.1,21.08,17.35,15.12,76.33
FOXE1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB7A,5.47,6.48,10.14,14.92,11.22,13.43,13.22,14.45,18.78,6.8
ZFP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER1,75.91,61.42,32.69,47.33,78.6,22.09,70.8,16.8,42.0,35.4
HES7,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.15,0.36,0.04
CYP11B2,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
CLK3,22.71,13.14,19.59,34.8,32.22,31.73,30.22,28.1,33.39,23.63
HLA-DQB1,71.03,25.8,208.36,91.25,103.83,8.65,162.77,65.24,10.73,2.3
GATA2,0.34,0.05,0.73,0.34,0.35,0.48,1.98,0.7,2.58,2.08
EGR3,1.55,0.42,1.18,0.54,1.05,0.37,1.39,1.13,1.05,0.31
CIITA,4.24,1.22,8.09,11.42,7.89,0.56,9.37,4.33,12.54,1.76
FCER1A,1.67,0.92,5.3,2.93,4.16,0.09,6.92,2.65,1.78,2.4
APOBEC3B,0.5,0.66,3.82,1.0,1.03,2.77,1.14,5.57,0.64,2.49
CDH5,1.42,1.38,4.55,5.39,2.7,4.22,4.83,6.03,4.1,3.71
NRXN1,0.85,0.06,0.33,0.39,0.5,0.0,0.33,0.0,1.05,0.0
SOCS4,1.09,0.52,3.61,1.19,1.29,0.74,1.3,1.21,0.95,1.14
TH,0.0,0.11,0.0,0.1,0.22,0.12,0.0,0.0,0.06,0.0
CYP8B1,66.34,103.04,44.8,77.44,91.56,60.14,74.86,7.25,32.1,77.8
NRIP1,1.8,2.5,2.38,1.65,1.88,1.08,1.83,1.27,0.88,1.64
SSTR2,0.42,1.02,0.53,0.89,1.35,0.23,2.61,5.3,3.07,0.38
PRF1,2.93,2.09,4.51,10.07,6.75,1.46,9.54,3.02,6.55,7.94
HOXC9,0.0,0.0,0.0,0.0,0.19,4.96,0.0,1.48,0.0,0.77
HOXC10,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.2
BHLHE22,0.05,0.0,0.15,0.18,0.45,0.02,0.82,0.1,0.83,0.0
CXCR2,0.96,0.24,0.07,0.71,0.03,0.02,0.44,1.95,0.22,0.0
OXTR,0.12,0.06,0.23,0.07,0.0,0.27,0.33,0.58,0.42,0.32
NQO1,0.44,0.56,129.78,1.92,1.19,1.01,1.58,5.45,3.85,709.26
EHMT1,14.56,14.52,12.86,19.82,18.88,14.57,14.66,19.91,18.51,19.95
ADIPOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2R,1.29,1.22,7.52,7.33,2.27,3.01,13.21,8.82,6.7,3.07
NPM1,132.46,140.8,475.28,188.35,233.29,366.31,294.79,327.96,146.7,966.15
PENK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,0.15,0.0,1.08,0.33,0.11,0.17,0.21,0.3,0.17,1.42
SOX2,0.09,0.03,0.11,0.06,0.19,0.05,0.06,0.13,0.25,3.34
ZBTB2,0.88,1.12,2.5,2.25,2.06,2.12,2.14,2.21,1.16,2.27
SETD2,3.93,4.04,7.31,7.11,6.1,3.55,7.29,7.55,5.84,6.77
PLAG1,0.04,0.08,0.51,0.53,0.49,0.05,0.12,0.86,0.17,0.58
ADGRB1,0.07,0.02,0.18,0.87,0.24,0.02,0.14,0.3,0.58,0.12
SLC2A4,0.42,1.06,0.61,0.2,0.57,6.11,0.9,0.49,0.75,0.41
CLDN7,13.46,8.01,39.02,31.69,26.02,63.98,34.29,16.4,35.83,20.09
PRKAG1,15.03,12.71,21.17,32.65,29.22,35.68,27.2,40.26,15.37,25.64
CREB3L2,2.08,1.06,5.53,3.38,3.49,5.18,4.96,5.21,4.16,7.08
UBA7,30.21,25.8,49.41,89.12,59.25,5.83,39.21,42.9,53.81,37.07
KPNA2,3.47,3.22,14.63,7.02,6.44,42.92,10.34,50.74,4.35,37.05
BGN,82.81,105.33,117.51,270.68,74.46,35.05,437.31,185.38,412.61,27.52
CLEC4G,15.32,15.94,5.3,25.96,14.69,0.42,5.59,0.44,13.69,0.1
SATB1,7.02,5.5,4.58,5.15,7.85,0.27,3.41,4.25,6.45,2.03
HOXB4,1.14,0.67,2.28,3.27,1.52,0.39,3.09,2.09,3.92,0.73
MAFA,0.03,0.0,0.0,0.06,0.0,2.47,0.0,0.0,0.0,0.36
GSTA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,1.27,0.44,12.28,12.42,9.18,1.31,11.15,2.06,7.04,4.36
EWSR1,49.81,44.63,49.09,75.93,64.6,58.89,56.62,75.01,62.29,47.35
SOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
MTA1,14.87,12.31,17.57,30.2,23.1,18.02,22.16,13.38,26.91,18.73
SLC8A1,0.17,0.1,0.44,0.34,0.09,0.08,0.38,0.13,0.18,0.09
NKX2-5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
PTGDR2,0.16,0.02,0.05,0.63,0.13,0.2,0.15,2.06,0.06,0.09
PTTG1IP,35.53,24.46,51.05,69.69,39.77,84.01,83.12,47.87,54.73,37.56
TFDP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
CCR3,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.2,0.0,1.1
BMP8A,1.07,0.9,0.55,1.33,0.76,0.3,0.88,0.75,1.86,0.54
UPP1,19.18,6.36,12.0,11.79,17.83,14.66,22.02,26.89,26.85,11.67
ASCL2,0.17,0.39,0.19,1.61,0.74,0.36,0.41,0.53,0.55,0.4
MACC1,0.18,0.04,0.24,0.31,0.71,0.01,0.8,0.11,1.3,0.52
CHEK2,27.47,7.12,3.97,17.25,7.27,15.99,6.24,7.75,6.99,4.31
FOXL2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.0
CCR4,0.7,0.09,1.2,0.99,1.12,0.04,1.38,0.21,0.61,0.36
TMPRSS2,21.73,4.33,9.31,8.7,17.36,9.05,16.46,4.4,21.59,9.15
KCNQ3,0.04,0.0,0.05,0.07,0.01,0.09,0.03,0.11,0.09,0.05
PKP3,0.66,0.0,0.25,0.3,0.19,0.11,1.03,0.14,0.95,0.0
CSF1,2.95,1.73,12.49,6.59,4.93,2.73,9.52,10.78,7.36,2.75
MAML2,0.48,0.19,1.07,0.82,0.68,0.39,1.35,0.83,0.88,0.68
TXNRD2,17.84,21.65,13.18,14.18,15.95,14.08,16.94,23.65,18.86,12.68
FOXO4,1.07,0.97,3.88,1.86,1.55,5.06,1.72,1.95,1.32,2.07
POU3F2,0.02,0.0,0.03,0.0,0.06,0.01,0.0,0.3,0.0,0.05
GAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0
SOCS3,18.77,9.39,19.42,7.79,17.59,9.86,81.94,19.62,42.16,13.39
APOBR,1.08,0.95,2.44,3.7,2.81,0.74,4.06,3.19,3.19,1.46
SRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT1,0.42,0.0,0.07,0.4,0.39,0.11,0.25,0.0,0.26,1.81
MUC6,0.6,1.58,16.62,9.06,14.49,0.11,23.37,0.31,9.56,0.0
SIVA1,37.51,37.1,36.02,39.61,38.31,39.75,49.72,52.18,39.46,54.45
IFNE,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A10,8.96,27.15,9.51,13.07,23.72,2.48,12.77,17.03,2.6,0.68
FAF1,7.69,4.69,18.21,9.21,9.5,26.47,9.24,15.16,7.87,26.16
HSF1,13.63,14.9,60.59,27.9,20.17,43.58,24.26,33.82,21.43,24.7
PURA,9.0,11.59,14.62,24.13,19.88,11.73,18.33,26.17,34.16,15.43
SIGIRR,82.49,155.54,98.74,94.16,81.55,91.66,63.88,61.66,73.54,12.7
MC2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
