genename,ID_REF,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
dinD,eco_gcs1_t09618,26.636684600000002,17.91618737,16.21751307,25.62713064,24.70922731,27.20345165,17.93307915,14.587469500000001,20.86363016,39.35380948,14.67487646,26.24033408,26.94714164,23.19793811,21.48325104,26.82605605,29.2152493,33.47147002,19.22019653,17.77106898,24.31455212,26.80280534,16.58182476,9.934251601
dinG,eco_gcs1_t01972,396.2523648,370.5053323,103.9789996,261.4723201,79.30387146,287.3058939,308.6241645,146.6370866,429.01001169999995,312.2626126,134.5860246,305.4792671,480.7813197,465.68891799999994,470.96191610000005,482.14978049999996,95.15380911,434.2662303999999,109.7088375,504.20949,116.3797519,365.1196827,430.28396969999994,88.65019486
dinF,eco_gcs1_t10585,281.9156477,264.2959908,300.89279460000006,279.293366,337.78676139999993,311.12517280000003,336.7712105,252.22417760000002,284.7843851,288.6995914,380.5863329,326.2437773,175.0118031,231.08749269999996,262.0278676,172.608964,229.4420086,220.63049909999998,231.79559469999998,234.9007861,246.14314669999996,175.2778856,204.0424841,184.61867009999997
ybiB,eco_gcs1_t01975,142.98469550000002,204.6210932,197.49655269999997,165.6151275,139.15078119999998,142.8353381,146.46881869999999,131.4561765,95.70322982,73.70154094,96.40712936,103.4290337,163.3968059,139.7540424,160.0942459,149.0732261,125.4812731,125.22799479999999,156.3465955,141.37711069999997,145.0262909,140.1100092,195.62748380000002,187.3680919
ybfE,eco_gcs1_t01684,3852.261832,4079.1124649999997,3474.506377,3285.695057,3257.759365,3195.099495,2909.983682,1864.93568,4851.240194,4232.590006,4672.405728,5250.5644600000005,3614.212862,3685.2831840000003,4726.671072,4101.562540999999,3752.6144689999996,4145.747920000001,3832.7123229999997,3977.474629,4406.577749,3152.11787,4284.633382,4608.129192
yebG,eco_gcs1_t04977,176.5882109,202.9340054,170.74521090000002,179.961173,163.1644769,208.2520279,183.18794640000002,138.87682890000002,225.28937169999998,176.1587591,251.9333065,214.53971529999998,188.7956107,181.8369068,163.1152659,155.30416100000002,151.1525483,176.42441440000002,167.013217,158.0577845,166.62296619999998,135.1285314,157.8064783,170.2771804
recX,eco_gcs1_t11920,11.34214706,7.038265376,10.04318328,13.67995569,12.30809354,14.67442712,10.16663019,21.47746592,12.59923197,14.00088568,18.24928025,15.156419699999999,10.20210811,10.05403213,7.845984784,13.04603712,11.01874269,11.07906415,9.032411995,4.448495451,5.512464286,12.69915731,6.490870632000001,7.155317394
hokE,eco_gcs1_t01429,13.250728699999998,25.41309501,15.73615009,14.43427883,7.9459819970000005,13.12094785,12.29396752,11.77493886,21.01066045,16.70841247,10.86364915,11.08013679,18.24134758,18.8202437,12.63653724,17.6153217,16.57214067,16.73682571,16.34754465,13.53682522,14.53127976,19.80384906,12.26458214,8.0498182
dinB,eco_gcs1_t00558,250.56196949999998,235.42891129999998,204.12565680000003,183.06072939999999,167.42707990000002,272.30576010000004,252.5008057,116.43744879999998,290.4042715,270.8369973,179.342204,239.07184590000003,288.68211180000003,297.9566604,248.3677022,292.4422567,214.14900530000003,277.32968289999997,203.9046793,241.60564730000002,206.3205038,146.6805422,145.0449507,197.3098274
yafP,eco_gcs1_t00565,4.144954886,4.730191261,3.6471313039999997,8.64941088,3.43002548,5.301969038999999,4.9439135169999995,2.789795469,5.106803577,6.078864762,7.761458049,6.344605766,5.519728563999999,9.020169093,6.449139165,8.326327018999999,6.142489677,13.77520915,8.745159034,3.6573071560000003,3.3397768439999997,6.140266823999999,4.008714935,10.78517626
ftsK,eco_gcs1_t02205,631.2833942999999,575.1450754,504.3193006,519.7329934999999,740.8610711,571.4480055,555.7603542,471.47070920000004,650.2614782,556.6457397999999,713.4077905,772.4933066000001,667.0596832,615.4715643999999,670.4424611000001,686.226894,509.2315199,545.4505297999999,615.8128212,604.4716377000001,661.840066,524.0470257000001,595.9596707999999,649.1593084
ydjM,eco_gcs1_t04623,2.771551487,3.842896497,2.642979245,3.049169423,3.142966778,2.8532846989999996,4.290923472,5.557604037999999,3.2373933360000002,3.726031802,3.466226152,2.7427834439999996,6.495789078,3.3569876260000004,3.200898908,2.515769185,2.640874829,3.773545269,3.3362406069999997,3.623531882,3.645855072,2.639524664,3.448655283,8.492639684
yoaA,eco_gcs1_t04866,164.7688521,147.643169,124.6818588,138.99688999999998,107.986604,121.8486382,111.8438294,94.91185967,92.29559111,99.02674761,158.25494,137.45824299999998,145.62519469999998,127.09847759999998,148.67750780000003,143.15541509999997,147.20405259999998,130.4773385,146.7787274,150.9981083,154.0024361,106.5112741,163.63156750000002,155.9991987
ruvA,eco_gcs1_t05021,73.90877533,109.3754655,93.86199542,57.85081388,59.44030852,55.33320182,54.54102902,41.18998531,53.34011841,52.90848765,58.16456410000001,62.84030708,95.51700661,81.30218811,78.79937645,82.52989101,78.73531577,77.31709319,77.6829446,87.30650698,75.78648259,47.07433582,67.42302183,56.47277759
ruvB,eco_gcs1_t05019,258.1040281,245.2668461,268.1386398,249.7365696,281.03905499999996,256.427175,297.34098430000006,192.70263290000003,243.39063810000002,221.3369942,256.6198754,253.26598790000003,259.7782128,256.7562863,210.42472450000002,227.6605958,216.5907474,204.3746761,241.1130892,253.1891162,223.10737680000003,159.96401530000003,234.00959190000003,211.8556612
glyA,eco_gcs1_t06868,12760.312109999999,14208.38756,12738.2693,11191.41854,13960.86403,12770.41372,14622.635180000001,10348.15559,11854.57456,10372.491979999999,12543.60108,14419.38735,15025.14679,13476.178280000002,15452.852630000001,13271.20415,11930.11115,13444.6685,14980.99821,14370.001540000001,15526.434330000002,11776.002209999999,15275.92964,17726.10416
glnB,eco_gcs1_t11895,1831.7025800000001,1251.4641800000002,1171.4729630000002,1568.3131119999998,1817.742732,1567.8210179999999,1479.7799,1029.183487,1651.921939,2197.8039510000003,1425.019186,1641.782849,1627.071453,1675.9879130000002,1193.822334,1640.9737089999999,1302.328281,1649.975167,1114.5168720000001,1818.1950539999998,1871.3016,1321.337685,1113.377544,1245.032516
purC,eco_gcs1_t06675,32877.840260000004,22876.51584,25708.10395,28986.983519999998,31549.00693,32750.887860000003,33889.39346,20643.229880000003,38219.912430000004,30456.11034,33319.301569999996,38265.52823,31318.787460000003,31003.18778,31216.95917,28250.17777,24900.46783,27513.027430000002,28437.711519999997,30429.53766,28201.84077,18479.19398,24896.14777,31609.76955
purE,eco_gcs1_t01248,1416.764495,1646.4069470000002,1656.3097599999999,1369.761703,1087.624372,1114.2078900000001,1029.411559,833.7670411,914.4535015,803.9293644999999,1125.546376,999.2449365,1512.7108640000001,1519.515034,1409.720423,1199.090995,1413.672473,1423.633903,1468.414974,1436.4431359999999,1568.422055,1192.3258369999999,1466.015768,1290.383625
purF,eco_gcs1_t06241,884.1678962999999,1113.1388980000002,929.3516616,844.3125823999999,805.4317654,594.6447634,651.2745147999999,531.252965,558.1851807999999,480.5094482,609.1351533,580.8930986,878.1894932,910.1697898,944.0086699999999,753.5453018,974.9946772,883.3617537999999,954.5525107000001,986.3375940999999,1063.7157650000001,674.763552,999.2301351,832.6334874
purK,eco_gcs1_t01247,117.12375130000001,162.610961,133.91595990000002,154.0608159,121.750447,103.246579,139.2222477,139.3994244,85.03640589,70.26870796,99.01947399,84.60895103,125.89523670000001,129.2240605,123.2154915,114.41590079999999,122.3340554,96.64126922,121.42564009999998,120.92200759999999,127.68439009999999,92.10433758,112.8796711,81.74388227
purL,eco_gcs1_t06882,1322.5058470000001,1406.568949,1299.246816,1087.739061,643.9030401,590.50132,739.5879067000001,430.96001960000007,733.0880232000001,503.4365004,701.061438,634.6356382,1436.3235320000001,1385.41423,1472.703237,1327.402264,1344.617171,1304.585122,1354.955049,1464.158137,1384.172174,947.1780882999999,1308.175593,1385.826635
pyrC,eco_gcs1_t02703,1224.346176,839.5250968,989.9853191999999,1089.398268,1378.834034,1151.570024,1339.603253,795.4859461,1149.504367,901.5735696,1418.475742,1733.427041,774.6306616,774.5058865,849.8717755000001,750.5727051,733.5216437999999,720.0368056,916.6751434,773.2391226,832.3769093,632.1988203,1375.4929869999999,1294.956999
speA,eco_gcs1_t07861,3229.814841,2652.7716960000002,2544.238619,2889.260916,4057.1811479999997,3472.8581649999996,4544.690325,3075.38305,3711.4661090000004,2739.1395350000003,3845.6434619999995,3964.0877119999996,2405.099036,2400.135071,2379.286756,2343.809554,2446.6731170000003,2493.0091820000002,2914.225364,2910.224385,3173.599283,2137.5252370000003,2465.231616,2968.120754
speB,eco_gcs1_t07860,104.32907009999998,195.38606240000001,119.6942291,109.9477537,82.83060400000001,77.96870307,82.92770585,83.16721342,48.14061985,55.26995675,61.32390213,55.78656682,106.2960587,87.50910893,78.10584361,74.70080585,102.52563990000002,97.64970681,103.242715,112.89099180000001,113.96714080000001,101.8193373,86.23595356,58.40045571
ubiX,eco_gcs1_t06239,64.48574944,74.04301053,48.25854216,60.4121343,44.40060621,27.97788608,33.31159153,31.61876458,43.68956411,35.75244951,62.70094958,54.564147999999996,69.16374909,66.797306,73.70943009999999,77.87068863,73.5011631,51.87133487,71.2419552,65.90966808,62.76833319,48.75242653,59.21151393,49.18198242
purB,eco_gcs1_t02883,4626.010247,2649.6894399999996,3113.792264,3665.802968,5043.258461,4270.592022999999,4858.547555,3088.291021,5712.371342,4070.039511,5969.4330979999995,6011.586609,3245.3967789999997,3652.640994,3888.22841,3695.3637320000003,3274.348806,3402.568355,3924.7283520000005,3950.6476740000003,3781.074457,2675.6438420000004,3597.361143,3989.970065
hflD,eco_gcs1_t02884,2293.376373,2863.81156,2263.702159,1748.215311,1697.9646129999999,1593.859443,1554.25223,1138.363511,1735.951793,1375.656516,1720.884679,1992.4787420000002,2429.425639,2210.371959,2906.928909,2390.218965,2266.552049,2239.808557,2975.880344,2267.379297,2567.936816,2044.975356,3029.343145,3346.033832
ilvC,eco_gcs1_t09943,4206.186269,4610.801353,4403.131052000001,3820.936631,3771.646509,3097.354048,3430.039706,2632.0886600000003,3038.704409,2669.010694,3944.1051060000004,3819.6170909999996,4267.6309329999995,3704.573783,4291.301754,3553.7364079999998,3935.5835859999997,3177.18028,4166.423635,4202.317741,4812.418042,2890.748259,4225.827939,4083.7887880000003
intA,eco_gcs1_t07036,416.21457730000003,390.8055695,376.8371889,332.30944960000005,329.0456594,402.2534602,357.4396637,206.7608533,499.65493539999994,443.4611551,349.6849024,536.1279063999999,511.4657438,521.5992367,512.5938158,509.6853029,408.9146926,411.3867506,403.2765498,410.567039,418.59224900000004,305.2072784,349.92985510000005,406.072017
atoD,eco_gcs1_t11815,5.549588024,4.32932693,3.8474166810000003,6.218390252000001,4.32799274,4.539178417,5.201341424,18.99161614,6.748741773,9.596196152000001,5.49868214,4.420356897,4.490157551,6.767284179,3.965336339,4.695118266000001,2.594139649,9.093418235,4.648282245,3.800930371,3.259305513,16.14216439,4.550343533,7.407298679
atoA,eco_gcs1_t05995,5.131264798999999,2.7253219619999998,2.6348051690000003,2.8963303,3.134213443,2.451758293,4.123501323,9.114307525,4.438043936000001,4.604339864,4.792043305,2.9251712139999997,3.2028661130000002,2.6437756340000003,3.389804196,2.270314294,2.433440981,3.157661603,3.222193948,3.6875281980000003,3.3244550619999997,10.06640771,3.8923513919999997,11.77933879
atoE,eco_gcs1_t05997,4.547771844,2.798520822,3.0054850269999998,3.8040673210000002,3.0934151589999996,3.034448771,2.628301087,9.85280607,4.389016927,5.508818334,3.436857818,3.042491927,3.246461291,2.814058104,3.25139538,3.389974875,2.688707255,2.845334883,3.184686109,3.696354939,3.321619891,9.924662545,3.930864761,10.14481406
atoB,eco_gcs1_t06002,20.508751899999996,15.92850823,20.76946032,27.07790421,38.13710228,27.33732871,27.81795462,35.76407388,16.56792969,17.85177016,33.62792429,27.29610337,29.31612413,24.1120293,34.51715284,27.423613899999996,26.91588302,16.22008642,23.84832314,30.91934031,28.65923183,22.21009608,37.98136013,15.28649757
cynS,eco_gcs1_t00804,61.89795148,42.35856254,44.61171969,47.31755467,73.74394252,67.65788420000001,82.6466761,60.64954889999999,127.23011570000001,90.90352231,99.11446099,106.6886869,30.10602959,32.86553975,34.96869706,39.98670379,25.57052349,34.40537631,38.51971338,33.47387722,37.89768482,41.91300367,30.59547716,8.076669472999999
cynX,eco_gcs1_t11530,12.38040185,14.63960827,12.32450017,19.44087481,13.39771571,11.70195402,12.01889032,31.25200753,32.20798043,21.81731749,15.9542095,12.02894528,20.93968499,20.07470672,17.34075688,18.30387419,24.77281601,22.66596121,14.78984371,16.92500455,13.81693208,55.67018827,19.90567681,11.13614528
fruA,eco_gcs1_t05852,36.81935797,41.88159829999999,40.57459019,51.4943289,47.268261100000004,38.26924064,40.28500114,60.98181119,32.80410754,29.87453245,36.97737118,32.63807126,31.50282114,35.52338661,33.68037787,24.3615671,34.92193246,34.03569825,39.40342352,31.94176928,42.95536111,48.1225091,42.49729276,6.402067183
fruK,eco_gcs1_t05855,1221.870597,964.3440124,908.5126595,1056.264858,1436.747777,1187.1512050000001,1451.482891,851.7805060000001,1357.1822539999998,1017.26425,1356.747122,1562.0777859999998,755.2814705,990.2745742999999,917.8663739,859.2432458999999,786.0170945,916.7773563,841.0588078,819.8696723999999,829.1454344,595.0103035,698.7044089999999,982.2464228
pfkA,eco_gcs1_t10286,4471.238835,2338.923459,3566.8011659999997,4070.525283,5363.492552000001,5070.557546,5667.802147,3179.9486309999998,4875.526302,4270.616376,4938.410626,5699.662281,3310.886295,3244.189986,3502.159308,2926.4685059999997,3403.0734350000002,2951.6311370000003,3477.315481,3969.114613,3960.03615,2896.9901489999997,3905.4995369999997,4820.8479210000005
pykF,eco_gcs1_t04484,957.8398607999999,1068.200811,857.5283157,879.8419387,730.2292867000001,936.8382044,1139.034458,785.8494701000001,726.5192296,620.8066345,583.0181587000001,887.8835764,993.3843132000001,902.3002286000001,861.0624607000001,734.1288902000001,708.6276604,788.2127271,783.0147956000001,943.8825296,809.9854318,581.8464329,771.7284022000001,839.3090035
tpiA,eco_gcs1_t10293,1554.7678720000001,1880.006754,1931.869277,1538.998291,2794.4258370000002,2365.5892289999997,3089.443175,2293.804331,2355.69314,2355.472805,3302.281318,3108.90154,1662.122741,1433.2470119999998,1319.491293,1117.804805,1288.721576,1223.902601,1601.971031,1565.558127,1414.766842,995.2488897,1536.482473,1434.999472
setA,eco_gcs1_t00152,65.17851321,69.21905103,73.77233883,97.09385804,58.89349726,55.78151022,48.53083844,65.84066133,43.46809106,39.4477304,37.2787824,43.65022555,76.47631414,62.56210502,77.98422603,68.76673834,62.85712866,58.88490246,68.05145533,69.14147986,84.70477987,79.86404498,69.13885968,17.45873653
envC,eco_gcs1_t09512,177.65306909999998,224.5654923,179.96463359999998,146.50534960000002,127.18287169999999,106.44082649999999,126.40784520000001,104.17729770000001,142.2413583,89.07995784,144.8418165,136.94698219999998,179.950844,159.43547859999998,174.0325866,162.93675580000001,178.9771485,141.27343280000002,193.2254486,174.6458801,195.55048490000001,141.7815662,171.37376930000002,120.70421370000001
yibQ,eco_gcs1_t09514,781.7292882999999,692.5560697999999,694.853291,647.1896281,462.8399653,411.86612310000004,380.985045,247.92684590000002,438.8710681,381.4286633,559.7457872,462.10597740000003,909.3808586000001,935.5506892999999,950.117761,912.0588566,834.607667,807.1185347,717.8783480000001,904.8245107999999,875.6504607,523.7897078,727.7454802,669.1451049
glk,eco_gcs1_t06469,260.5877479,219.84379480000004,231.88322209999998,227.56855550000003,212.93371580000002,170.0578724,183.62904730000002,137.48015669999998,126.9859321,118.4897757,147.4768169,150.65234640000003,273.141432,292.8944599,229.23293569999998,238.3022119,273.3317108,249.1981971,284.8671361,332.2610637,279.7647511,206.4047292,253.97044240000002,248.17442519999997
sgrS,eco_gcs1_t12290,8.967457673,11.2062254,17.13002125,12.81314379,6.263684482,10.49355964,10.33551499,11.05662957,7.797866746,9.737341786,6.127715372000001,4.109042845,13.80716221,13.10592069,7.47392909,8.678811858,13.75008172,14.10713165,6.805703492999999,19.33891062,5.929637545,5.60738014,9.399276973,10.490718699999999
yeaD,eco_gcs1_t04780,689.3816669,493.67767879999997,477.115578,484.6220986000001,696.0454264,571.87225,706.695198,412.5305209,655.0988549,530.9925413,668.4196466,754.2246877,508.66676900000004,425.69850379999997,435.0053204,405.5166686,439.622378,427.5056663,448.0786631,477.52432689999995,493.3756058,328.87439889999996,350.9053328,415.3524633
fbaB,eco_gcs1_t05653,24.09478806,47.45221862,57.44394555,48.07449946,26.81293891,33.05012698,31.86622173,57.71843125,11.5995343,10.02686953,11.89004478,10.18115566,18.58412574,20.2250135,19.38055548,21.31757978,16.76123477,22.86948338,28.0733837,26.75185168,18.2770542,25.64160587,36.19866568,18.86515349
fruB,eco_gcs1_t05856,196.1818929,125.71063240000001,102.91031269999999,131.46696550000001,206.26847180000001,189.92700480000002,268.94267560000003,122.3067997,237.1175938,176.5883427,179.8034084,240.30609080000002,114.18138020000002,181.5578653,129.6315944,143.2118007,108.82093770000002,161.41438290000002,116.49638390000001,127.66270490000001,116.19881969999999,76.56050828,82.31666662,87.83756044
leuD,eco_gcs1_t00154,11106.03198,7859.682537999999,9226.226174,11930.74119,23838.168540000002,19890.343930000003,22338.35824,14325.540319999998,19320.130569999998,15322.545380000001,22991.27919,24772.72111,10369.21152,13000.17584,13195.300940000001,10344.97892,11476.303090000001,9446.215162999999,9634.884090000001,9359.872512,9252.456514,7574.889216,10933.84857,18401.19368
leuC,eco_gcs1_t00155,4021.79507,3542.6326340000005,3809.512978,4520.221672,7195.927368000001,6027.593419,7994.921093999999,4703.591423,5376.492561999999,3874.445911,7010.544574,6425.390257999999,4382.410102000001,5297.730367,4603.229854,4591.03414,3907.9582060000002,3426.3175079999996,4463.214909,4571.798008,4125.952555,3438.2244479999995,4479.961371,6608.980439
leuB,eco_gcs1_t00156,15479.17928,16700.979030000002,15488.92855,14662.59638,15701.631790000001,14349.546380000002,15034.03194,9280.320683,13183.8858,10629.75383,14371.885890000001,15135.440040000001,18018.61821,16879.63396,19785.72902,17303.39865,15468.61005,14540.690190000001,16854.139069999997,15825.30375,15851.351999999999,14297.076530000002,18993.538119999997,22560.8205
dsrA,eco_gcs1_t12432,2.6625540340000002,2.56728071,2.419198167,2.05422801,3.0446734739999997,1.699416354,2.302326472,0.615652354,1.573559551,0.826945367,1.944426147,2.645774448,2.769432882,2.461217925,4.011623309,2.098166347,1.810496703,1.6657684330000002,8.03898037,3.80418189,3.027875992,1.03636577,3.414812294,6.345951332
yghR,eco_gcs1_t07973,3.93901649,2.602359941,2.681119981,10.52780247,3.148074765,5.137562921000001,4.8284207630000004,15.75411857,3.91139029,7.49153356,3.116455916,3.6170750139999996,3.5056042219999997,2.5694150330000003,3.074130776,6.104826387999999,3.005854377,4.754099796,11.348885300000001,16.88057525,3.716679379,12.19237316,3.677879162,7.943131587000001
nadA,eco_gcs1_t01857,974.7954881000001,937.7111606000001,968.9981495,788.9132612000001,832.3394716,869.9707497000002,919.1501593,613.6508681,846.5022971000001,810.0914302,798.7063154,810.3180308,910.2170274,883.9385756000001,787.9895902000001,822.2708159,764.8350958999999,869.5797630000001,860.7011431,961.0392424,964.0190074999999,693.7253632000001,797.568375,753.5115286
nadB,eco_gcs1_t06921,762.8386577,726.6356652000001,660.4709751,605.8947441,646.5091328999999,672.2320747,588.6839677999999,374.14865069999996,575.1306434999999,522.8885507,687.5889852999999,642.1811364,607.3378759,559.8145775,625.5999443,515.4477588000001,545.8223181,543.9079477999999,712.8239219,681.5771758,688.1031887,605.3878941,811.363846,663.2504471
pnuC,eco_gcs1_t01863,448.05996610000005,427.2330579,431.0156596,382.98312230000005,385.0265669,339.43719619999996,387.2446422,258.98477379999997,310.0151849,259.313598,306.61163910000005,310.1506022,451.32904349999995,442.38745830000005,416.5796887,402.7257312,369.9628289,356.2622078,447.6438211,496.33372810000003,400.18343839999994,319.2526116,425.95442060000005,420.5033025
add,eco_gcs1_t04344,32.54757869,41.83558891,47.61803881,37.40346739,36.06547457,62.52827145,37.95661096,41.89347377,35.85118178,91.83886689,58.68529019,38.95671071,36.52507565,35.85008228,46.18292606,35.95398173,49.82847306,35.72756379,38.09059643,34.08262058,42.10992278,26.12856433,36.46500239,23.20965138
dcd,eco_gcs1_t11776,800.8739766,814.9810225,913.2303043,735.2287151,780.6650132,769.3248871000001,759.3287424,577.9719292000001,805.6827885,762.4850332999999,782.2026658999999,763.1727913,905.9079232,932.8597245999999,892.2198207999999,853.7041437999999,823.0563815,858.3784588,841.7523174,923.6858627,948.4409172000001,636.1832112000001,836.3307172,884.3748995999999
udk,eco_gcs1_t05568,188.8120872,206.4701948,216.01419190000001,181.3627687,212.3881701,220.99066839999998,228.14915519999997,159.14022350000002,236.2100176,225.23391519999998,258.7247394,237.6204673,247.8716432,229.38133939999997,217.6931017,210.19220780000003,193.2363134,193.20002490000002,198.3065791,204.81380019999997,203.9985709,134.0633965,200.52429819999998,184.035495
fliE,eco_gcs1_t05211,809.408716,660.1422776,510.0786628000001,436.6501346,451.8333933,406.5722764,356.6506242,214.34841769999997,876.3499458999999,1276.978372,752.6291496,855.8436213,1965.341768,1556.01231,1351.913448,1504.397941,1342.519227,1480.22532,1102.8997539999998,1620.968107,1270.304889,719.3593325,665.8779747000001,362.63483010000004
fliF,eco_gcs1_t05214,488.2434126,442.2845516,293.4470133,435.80824210000003,405.85213010000007,225.60610950000003,225.86422740000003,152.8820384,960.6647616,515.3563739,1345.089684,1136.163867,650.8269889999999,545.7435058,921.7528319,618.2560442,609.6382662000001,503.6954966,796.0492329,593.3456275000001,509.2916536999999,327.36543,568.9567102999999,306.4689312
fliG,eco_gcs1_t11759,1398.683773,1760.281745,1267.665559,931.9332517999999,663.0452052999999,493.46759160000005,484.38899000000004,295.1873623,1278.107201,1018.511824,1322.924783,1317.4428619999999,2593.2357850000003,1984.226577,2499.2891059999997,2166.231994,2094.390553,1885.7080010000002,2481.797041,2418.724418,2266.176578,1438.215331,1817.686023,1120.370846
fliH,eco_gcs1_t05215,210.90775109999998,267.5577104,182.61467140000002,151.22035269999998,111.30030570000001,85.00910731,82.00072838,53.713507400000005,195.0515879,133.1968608,194.6781317,196.7123647,413.6836708,360.6575655,378.698527,363.2399896,327.8428741,288.31642610000006,357.4812,384.175725,329.0510183,197.9314747,256.666977,131.9399078
yccJ,eco_gcs1_t02558,290.0351671,326.07775130000005,352.3581704,364.2190278,362.8601418,548.8816156,617.9436807,383.6832381,193.9540394,173.8054676,183.69218899999998,197.1591289,221.0497373,240.5542366,166.5992312,252.44906630000003,168.20855500000002,195.3797909,251.277279,222.0874489,172.43928590000002,181.71210459999998,308.6371067,551.3017459
flgM,eco_gcs1_t11673,1025.7140550000001,669.8656781000001,801.7025852,787.7667377,898.0517717,580.9947067,628.2153427000001,323.88336860000004,1453.755667,1203.6190880000001,1299.451691,1615.183037,1088.418452,1479.646884,1531.8441619999999,1362.2296529999999,1441.869675,1085.938424,1149.337456,1443.734048,1331.964907,878.4573613,946.5124046,693.5833412999999
fliI,eco_gcs1_t05216,208.13665319999998,202.7988615,145.2805654,161.96122780000002,130.04607040000002,80.33871859999999,90.10844058,73.93263653,219.70114959999998,139.0299209,196.54385190000002,224.7788688,264.0000364,278.916004,255.14863169999998,237.1587812,283.15712,212.16006780000004,248.45863590000002,264.1335724,250.19091060000002,148.6589668,199.77193490000002,71.54890785
fliJ,eco_gcs1_t05217,2999.0718269999998,1594.4584539999998,1360.81313,1704.019789,2341.228236,1710.3357449999999,1711.83459,868.5680675000001,5434.607207999999,4370.059704,4993.6459270000005,5670.501842000001,2712.163614,2446.155917,3085.167042,2721.736394,2479.5991050000002,2544.542696,2636.635359,2821.82237,2806.638036,1776.88782,1974.973313,1371.5874609999998
fliK,eco_gcs1_t05219,983.0457043,883.8409707000001,637.8997845,578.0237087,613.0374791,440.59653760000003,419.83936639999996,224.33806370000002,1075.122358,771.2104766,1123.137748,1189.02007,1311.1798,1135.082129,1267.553805,1290.726577,1177.41159,1099.262167,1276.263706,1296.7082679999999,1339.728409,762.8428834,975.5540537999999,633.45556
flgN,eco_gcs1_t02726,903.7846562000001,913.5177028999999,735.8846848,691.1664797000001,611.1012882,517.62422,507.70232000000004,334.4226329,669.8369772000001,637.9137417000001,778.4328897999999,861.3817313,1419.5061289999999,1450.095017,1516.322484,1786.637893,1155.936279,1092.019765,1058.1188769999999,1526.879031,1363.863573,937.1275653999999,1119.235936,744.3405789
yhbS,eco_gcs1_t11990,95.30671705,128.6881414,117.96167209999999,106.21867879999999,79.23369487,65.57964482,86.06225563,77.19284579,60.57112649,70.23177608,74.2637855,78.28279727,140.39910469999998,132.6380481,139.1020772,130.8227789,152.6236346,86.46775641,115.86122730000001,135.21321890000002,114.6260304,109.8557614,112.770009,113.22583859999999
xapB,eco_gcs1_t06503,7.239636094,11.06107778,10.61282393,14.08569779,10.89801784,10.00443427,9.44722781,23.27839608,13.06160389,13.53993234,13.05862923,11.69494984,9.80266332,15.12778587,8.092678900000001,13.6379698,11.11828868,13.48384878,9.010636016,7.991027054,7.224678015,12.97281037,8.822375795,11.95325867
xapA,eco_gcs1_t06507,6.007698173,5.838070354,5.510042449,7.925191531,6.826086451,4.872178239,8.167898895,16.89180598,8.10938176,8.173258582999999,10.0005852,9.813041696,4.1639238810000005,5.7721767889999995,4.125180846,7.0396766,10.042796000000001,9.915685042,4.5217987619999995,4.139679916,5.7732740289999995,12.894286099999999,3.96596436,10.02457798
ygjV,eco_gcs1_t08211,3.785888968,2.815130698,4.05856447,3.378272856,3.3544927560000004,4.855830544,3.2405735360000003,7.5391516229999995,6.246242157,6.625948002,3.9395828839999996,2.846258971,4.941031337,3.2901272539999997,3.052642814,3.2710363910000004,6.330140908,3.406255316,4.468451942,3.4664372219999997,3.314488247,14.01091354,3.363667523,8.763731952999999
rfaD,eco_gcs1_t09530,610.3032307,599.9515834,612.1968353999999,424.4845626,754.5058237000001,707.7140860000001,762.221743,501.4472777,565.885708,668.5952232999999,816.9196648,747.7210946,567.8216957999999,442.47693300000003,599.0463857000001,498.53658360000003,519.9968066,504.4586143,585.6190067000001,547.4032447000001,611.9425589,417.2791569,536.955326,532.4920692
sspA,eco_gcs1_t08536,406.597464,543.047417,455.12680109999997,394.26367660000005,401.0515533,385.4887441,426.58113030000004,319.5183956,325.07916800000004,283.0060063,491.25143260000004,369.7703606,408.6664397,347.4298442,432.2044508,294.1507108,364.0112265,316.312648,427.8948802,380.5480647,384.6009547,260.4815389,403.9233355,372.13700589999996
mdtL,eco_gcs1_t09789,5.849062785,12.64402132,13.38488835,10.69351657,7.169524034,22.18682934,10.81590062,18.59451106,12.552185699999999,13.25559479,15.47820472,6.040543372999999,16.14895376,7.589997411000001,6.808427145,7.299466497,17.10571552,8.832611325,14.18257101,6.275691032,9.958325515,14.186029800000002,17.51366355,15.49284349
zraP,eco_gcs1_t10476,3.882497031,5.0879091039999995,5.830403218,6.900085506,4.78362919,5.195585218,2.899955059,12.36704805,22.24961824,20.83893492,20.29421242,20.38014204,25.89231569,45.80564506,21.3612079,23.43092059,27.32736161,43.02795171,32.27850808,22.67371384,22.36862814,21.42039128,20.80375456,6.701073691
cspB,eco_gcs1_t04158,68.02374054,59.58487888,32.31580299,63.14888725,46.94310389,23.03671001,16.94683319,12.23752922,55.31819350000001,21.37422664,52.56625308,61.28551869,44.86736958,23.40393365,45.13262348,51.61168259,38.09859288,19.19708958,103.5809368,22.71786192,16.29387758,14.73921802,44.21598978,53.695251500000005
